time,x,y,heading_deg,steer_deg,xte,target_idx
262.76,53.792,15.011,-180.00,0.23,0.245,827
262.86,53.608,15.023,-179.99,0.49,0.065,827
262.96,53.425,15.014,-179.96,0.20,0.122,828
263.07,53.297,14.993,-179.94,-0.21,0.250,828
263.17,53.164,14.997,-179.96,-0.13,0.122,828
263.27,52.987,14.969,-179.96,-0.60,0.063,829
263.37,52.851,14.989,180.00,-0.21,0.192,829
263.48,52.697,15.036,179.99,0.78,0.164,829
263.58,52.581,14.996,-179.97,-0.13,0.044,829
263.68,52.422,15.000,-179.97,-0.04,0.114,830
263.78,52.294,14.973,-179.98,-0.57,0.244,830
263.88,52.105,15.023,179.99,0.53,0.077,830
263.99,51.981,15.002,-179.98,0.01,0.051,831
264.09,51.829,14.996,-179.98,-0.10,0.203,831
264.19,51.638,14.975,-179.99,-0.55,0.114,831
264.29,51.511,15.010,179.98,0.26,0.019,831
264.40,51.366,15.011,180.00,0.21,0.161,832
264.50,51.201,15.012,-179.99,0.23,0.180,832
264.60,51.031,15.008,-179.98,0.16,0.013,832
264.71,50.881,14.992,-179.97,-0.19,0.141,833
264.81,50.734,14.964,-179.98,-0.76,0.221,833
264.92,50.649,15.015,179.98,0.34,0.133,833
265.02,50.467,15.002,180.00,0.04,0.049,834
265.12,50.298,14.990,180.00,-0.20,0.219,834
265.23,50.184,15.011,179.99,0.25,0.173,834
265.33,50.008,15.016,-180.00,0.36,0.016,834
265.43,49.846,15.018,-179.98,0.32,0.166,835
265.53,49.726,14.977,-179.96,-0.53,0.221,835
265.63,49.580,15.027,-179.99,0.57,0.078,835
265.73,49.390,15.019,-179.95,0.29,0.118,836
265.84,49.276,15.004,-179.94,-0.01,0.230,836
265.94,49.120,14.968,-179.94,-0.76,0.123,836
266.05,48.985,14.996,-179.98,-0.12,0.016,836
266.15,48.842,14.973,-179.99,-0.53,0.161,837
266.25,48.651,15.017,179.98,0.40,0.157,837
266.35,48.508,14.974,-180.00,-0.60,0.029,837
266.46,48.352,15.013,179.97,0.29,0.144,838
266.56,48.202,14.990,179.98,-0.18,0.212,838
266.66,48.025,15.017,179.97,0.42,0.038,838
266.77,47.894,15.040,180.00,0.75,0.104,839
266.87,47.804,15.002,-179.96,-0.01,0.186,839
266.97,47.602,15.039,-179.96,0.78,0.123,839
267.07,47.480,15.014,-179.91,0.20,0.015,839
267.17,47.318,14.995,-179.90,-0.22,0.167,840
267.28,47.133,15.003,-179.91,-0.06,0.153,840
267.38,46.987,14.993,-179.92,-0.29,0.010,840
267.48,46.869,15.010,-179.93,0.10,0.111,841
267.58,46.678,14.992,-179.93,-0.26,0.203,841
267.68,46.583,14.966,-179.94,-0.81,0.113,841
267.78,46.446,15.000,-179.99,-0.01,0.029,841
267.88,46.280,15.014,-179.99,0.26,0.196,842
267.98,46.062,15.006,-179.98,0.10,0.092,842
268.09,45.987,14.982,-179.97,-0.45,0.025,842
268.19,45.831,15.021,-180.00,0.40,0.140,843
268.29,45.674,14.994,-179.97,-0.15,0.209,843
268.40,45.537,15.009,-179.98,0.17,0.073,843
268.50,45.413,15.035,-179.97,0.59,0.062,844
268.60,45.201,14.987,-179.94,-0.34,0.242,844
268.71,45.060,14.985,-179.96,-0.39,0.101,844
268.81,44.909,14.997,-179.98,-0.07,0.051,845
268.91,44.732,15.034,-179.98,0.64,0.230,845
269.01,44.568,14.971,-179.95,-0.70,0.117,845
269.12,44.478,15.014,-179.99,0.30,0.028,845
269.23,44.310,15.036,-179.97,0.64,0.148,846
269.33,44.189,14.993,-179.93,-0.23,0.240,846
269.43,43.975,14.990,-179.95,-0.31,0.028,846
269.53,43.833,15.002,-179.96,-0.01,0.116,847
269.64,43.747,14.974,-179.96,-0.55,0.204,847
269.74,43.547,15.049,-180.00,1.05,0.114,847
269.84,43.413,15.002,-179.93,-0.05,0.030,847
269.94,43.257,15.011,-179.94,0.14,0.187,848
270.04,43.107,14.947,-179.93,-1.20,0.177,848
270.14,42.971,14.994,180.00,-0.15,0.033,848
270.25,42.769,15.000,179.99,0.01,0.169,849
270.35,42.683,15.010,179.99,0.20,0.249,849
270.45,42.546,15.006,-180.00,0.13,0.113,849
270.55,42.355,14.996,-179.99,-0.09,0.078,850
270.66,42.203,15.024,-179.99,0.46,0.231,850
270.76,42.083,14.983,-179.97,-0.40,0.155,850
270.87,41.882,15.007,-179.99,0.12,0.047,851
270.97,41.737,15.008,-179.98,0.14,0.191,851
271.07,41.593,15.008,-179.98,0.12,0.170,851
271.17,41.449,15.010,-179.97,0.17,0.027,851
271.28,41.328,14.976,-179.96,-0.50,0.099,852
271.38,41.153,14.993,-179.99,-0.15,0.235,852
271.49,41.041,14.989,-180.00,-0.24,0.124,852
271.59,40.891,14.968,179.99,-0.74,0.042,852
271.69,40.736,14.956,179.94,-0.77,0.187,853
271.79,40.545,14.967,179.90,-0.56,0.136,853
271.89,40.434,14.974,179.86,-0.39,0.033,853
271.99,40.287,15.011,179.84,0.41,0.127,854
272.10,40.114,14.989,179.87,-0.04,0.206,854
272.20,39.936,14.976,179.86,-0.35,0.037,854
272.30,39.802,14.992,179.84,0.04,0.106,855
272.41,39.673,15.030,179.85,0.80,0.237,855
272.51,39.563,14.978,179.89,-0.32,0.162,855
272.61,39.368,15.048,179.87,1.30,0.059,855
272.72,39.213,14.996,179.95,-0.02,0.190,856
272.82,39.081,14.969,179.95,-0.58,0.187,856
272.92,38.911,14.995,179.92,0.01,0.014,856
273.02,38.759,15.035,179.92,0.76,0.142,857
273.12,38.625,15.008,179.96,0.21,0.232,857
273.23,38.483,14.999,179.98,0.00,0.090,857
273.33,38.332,15.003,179.98,0.08,0.060,858
273.43,38.168,15.011,179.98,0.25,0.225,858
273.54,37.985,14.991,180.00,-0.18,0.098,858
273.64,37.848,15.024,179.98,0.46,0.046,859
273.74,37.743,14.999,-179.99,-0.04,0.144,859
273.84,37.540,14.981,-179.99,-0.40,0.159,859
273.94,37.436,14.990,179.99,-0.21,0.055,859
274.05,37.259,14.998,179.97,-0.00,0.123,860
274.15,37.114,14.983,179.97,-0.30,0.237,860
274.25,36.960,14.994,179.95,-0.07,0.083,860
274.35,36.791,14.982,179.95,-0.27,0.088,861
274.45,36.623,14.982,179.93,-0.27,0.253,861
274.55,36.529,14.981,179.92,-0.29,0.159,861
274.66,36.370,15.012,179.90,0.41,0.012,861
274.76,36.221,15.017,179.93,0.42,0.152,862
274.86,36.041,14.998,179.95,0.02,0.175,862
274.97,35.932,14.984,179.95,-0.28,0.067,862
275.07,35.740,15.018,179.94,0.43,0.127,863
275.18,35.591,15.016,179.96,0.37,0.231,863
275.28,35.460,14.992,179.98,-0.14,0.099,863
275.38,35.321,15.041,179.97,0.77,0.057,864
275.48,35.126,14.984,-179.98,-0.35,0.236,864
275.58,35.017,14.968,180.00,-0.68,0.164,864
275.69,34.874,14.986,179.96,-0.27,0.023,864
275.79,34.689,14.985,179.94,-0.22,0.168,865
275.89,34.547,14.985,179.93,-0.21,0.197,865
275.99,34.399,15.021,179.92,0.58,0.052,865
276.10,34.277,15.015,179.95,0.33,0.076,866
276.20,34.093,15.005,179.97,0.13,0.247,866
276.30,33.996,14.977,179.98,-0.45,0.152,866
276.40,33.801,15.035,179.95,0.68,0.057,867
276.50,33.661,15.016,179.99,0.31,0.186,867
276.60,33.519,15.000,-179.99,-0.01,0.178,867
276.71,33.374,15.028,-179.99,0.60,0.043,867
276.81,33.203,14.978,-179.95,-0.47,0.139,868
276.92,33.035,15.001,-179.98,-0.01,0.200,868
277.02,32.885,14.984,-179.98,-0.39,0.052,868
277.12,32.778,14.983,179.99,-0.30,0.059,869
277.22,32.647,14.996,179.98,-0.04,0.189,869
277.32,32.467,15.022,179.97,0.51,0.139,869
277.43,32.285,14.982,-180.00,-0.33,0.049,870
277.53,32.186,14.992,179.98,-0.13,0.145,870
277.63,32.014,15.009,179.98,0.21,0.189,870
277.74,31.857,15.011,179.99,0.27,0.034,870
277.84,31.723,15.011,-179.99,0.20,0.103,871
277.94,31.575,15.009,-179.98,0.16,0.250,871
278.05,31.400,14.991,-179.97,-0.24,0.081,871
278.15,31.253,15.001,-179.99,-0.00,0.067,872
278.25,31.073,15.016,-179.99,0.29,0.248,872
278.36,31.008,15.003,-179.97,0.01,0.193,872
278.46,30.795,15.011,-179.97,0.20,0.022,872
278.56,30.684,15.042,-179.96,0.73,0.137,873
278.66,30.537,15.031,-179.91,0.51,0.229,873
278.77,30.359,15.003,-179.88,-0.11,0.050,873
278.87,30.204,15.013,-179.89,0.09,0.106,874
278.97,30.090,14.994,-179.88,-0.28,0.220,874
279.08,29.912,15.014,-179.90,0.17,0.109,874
279.18,29.766,15.010,-179.89,0.05,0.040,875
279.28,29.619,15.010,-179.89,0.05,0.186,875
279.39,29.481,14.959,-179.88,-1.00,0.186,875
279.49,29.319,15.035,-179.94,0.72,0.040,875
279.59,29.157,14.984,-179.90,-0.43,0.144,876
279.69,29.028,14.973,-179.93,-0.63,0.235,876
279.80,28.870,15.014,-179.96,0.26,0.077,876
279.90,28.716,14.983,-179.95,-0.38,0.080,877
280.00,28.561,14.980,-179.97,-0.43,0.234,877
280.10,28.414,14.995,-180.00,-0.12,0.125,877
280.20,28.237,14.999,180.00,-0.01,0.052,878
280.31,28.082,14.991,180.00,-0.16,0.207,878
280.41,27.978,14.990,179.99,-0.19,0.195,878
280.52,27.836,14.988,179.97,-0.22,0.053,878
280.62,27.636,14.997,179.96,-0.01,0.148,879
280.72,27.574,14.971,179.96,-0.51,0.212,879
280.83,27.349,14.986,179.93,-0.21,0.072,879
280.93,27.208,15.003,179.92,0.16,0.070,880
281.03,27.096,14.992,179.93,-0.07,0.183,880
281.14,26.920,15.010,179.92,0.32,0.146,880
281.24,26.793,15.043,179.94,1.06,0.048,880
281.34,26.590,15.022,-179.99,0.43,0.185,881
281.45,26.470,14.949,-179.97,-1.10,0.208,881
281.55,26.322,14.991,179.97,-0.14,0.055,881
281.65,26.154,14.999,179.96,0.03,0.114,882
281.76,26.020,14.972,179.96,-0.50,0.250,882
281.86,25.864,15.014,179.93,0.40,0.102,882
281.96,25.697,14.992,179.95,-0.09,0.067,883
282.07,25.567,15.019,179.95,0.44,0.197,883
282.17,25.390,14.980,179.97,-0.39,0.133,883
282.27,25.279,14.993,179.95,-0.08,0.022,883
282.38,25.146,15.003,179.95,0.13,0.112,884
282.48,24.978,15.020,179.95,0.47,0.226,884
282.58,24.800,14.986,179.98,-0.28,0.049,884
282.68,24.663,14.989,179.96,-0.16,0.091,885
282.79,24.494,15.010,179.96,0.25,0.246,885
282.89,24.380,15.007,179.97,0.18,0.133,885
282.99,24.206,15.019,179.98,0.36,0.046,886
283.09,24.049,15.001,-180.00,0.02,0.199,886
283.20,23.932,15.048,-180.00,0.98,0.196,886
283.30,23.773,15.000,-179.94,-0.09,0.030,886
283.40,23.607,15.014,-179.94,0.20,0.136,887
283.50,23.464,14.984,-179.93,-0.41,0.227,887
283.61,23.331,15.028,-179.96,0.54,0.098,887
283.72,23.173,14.985,-179.92,-0.37,0.067,888
283.82,23.017,15.009,-179.95,0.11,0.221,888
283.93,22.857,15.008,-179.94,0.09,0.125,888
284.03,22.744,14.996,-179.93,-0.20,0.013,888
284.13,22.555,15.006,-179.95,0.05,0.177,889
284.24,22.405,15.014,-179.94,0.21,0.178,889
284.34,22.247,14.997,-179.93,-0.17,0.020,889
284.45,22.118,15.014,-179.94,0.19,0.110,890
284.55,21.963,14.974,-179.93,-0.61,0.242,890
284.65,21.810,14.982,-179.97,-0.45,0.090,890
284.75,21.674,15.058,-179.99,1.03,0.075,891
284.85,21.512,15.013,-179.93,0.16,0.210,891
284.96,21.355,14.996,-179.92,-0.18,0.138,891
285.06,21.238,14.977,-179.93,-0.62,0.032,891
285.16,21.047,14.985,-179.97,-0.33,0.170,892
285.26,20.926,15.016,-179.99,0.32,0.215,892
285.37,20.811,15.032,-179.97,0.66,0.104,892
285.47,20.593,15.007,-179.93,0.05,0.118,893
285.58,20.463,14.983,-179.93,-0.43,0.249,893
285.68,20.309,15.018,-179.95,0.33,0.104,893
285.78,20.161,15.015,-179.93,0.19,0.048,894
285.88,20.012,15.018,-179.92,0.25,0.195,894
285.98,19.868,15.014,-179.91,0.17,0.167,894
286.08,19.725,15.003,-179.90,-0.07,0.024,894
286.19,19.565,14.970,-179.90,-0.70,0.139,895
286.29,19.396,14.982,-179.94,-0.45,0.200,895
286.39,19.264,14.982,-179.97,-0.45,0.070,895
286.49,19.124,14.986,-180.00,-0.26,0.074,896
286.59,18.955,14.943,179.99,-1.12,0.248,896
286.70,18.827,14.966,179.92,-0.62,0.140,896
286.80,18.646,14.998,179.88,0.12,0.045,897
286.90,18.501,14.981,179.89,-0.22,0.191,897
287.01,18.402,15.025,179.88,0.66,0.218,897
287.11,18.182,14.985,179.92,-0.22,0.015,897
287.21,18.048,14.972,179.90,-0.41,0.141,898
287.32,17.906,15.005,179.88,0.26,0.225,898
287.42,17.771,14.976,179.90,-0.37,0.094,898
287.52,17.586,14.994,179.87,0.04,0.095,899
287.63,17.449,14.994,179.88,0.04,0.232,899
287.73,17.266,15.019,179.88,0.59,0.093,899
287.83,17.170,14.962,179.91,-0.76,0.039,899
287.93,16.967,15.007,179.87,0.32,0.208,900
288.03,16.848,14.971,179.89,-0.45,0.180,900
288.13,16.688,15.000,179.86,0.20,0.017,900
288.24,16.572,14.995,179.87,0.06,0.098,901
288.34,16.403,15.047,179.87,1.11,0.243,901
288.44,16.264,15.005,179.94,0.18,0.099,901
288.54,16.090,15.011,179.95,0.27,0.076,902
288.65,15.949,14.998,179.97,-0.00,0.216,902
288.75,15.817,14.994,179.97,-0.09,0.157,902
288.85,15.645,15.012,179.96,0.32,0.019,902
288.96,15.517,14.984,179.98,-0.28,0.144,903
289.06,15.351,14.996,179.97,-0.04,0.196,903
289.16,15.212,14.987,179.96,-0.24,0.059,903
289.27,15.070,14.996,179.95,-0.00,0.084,904
289.37,14.914,15.003,179.95,0.13,0.240,904
289.48,14.777,14.998,179.96,0.02,0.128,904
289.58,14.640,15.015,179.96,0.40,0.018,904
289.68,14.458,14.976,179.98,-0.44,0.193,905
289.78,14.290,15.005,179.95,0.16,0.145,905
289.88,14.129,14.975,179.96,-0.53,0.030,905
289.99,13.993,14.990,179.93,-0.10,0.152,906
290.09,13.882,15.008,179.93,0.26,0.242,906
290.19,13.679,15.022,179.94,0.58,0.046,906
290.29,13.546,15.027,179.98,0.53,0.097,907
290.39,13.415,15.016,-179.99,0.31,0.225,907
290.50,13.280,15.007,-179.97,0.11,0.146,907
290.59,13.099,14.994,-179.97,-0.18,0.035,907
290.70,12.970,15.004,-179.98,0.06,0.164,908
290.80,12.802,15.017,-179.97,0.32,0.174,908
290.91,12.639,14.992,-179.96,-0.24,0.013,908
291.01,12.517,15.030,-179.97,0.51,0.116,909
291.11,12.376,14.993,-179.94,-0.23,0.253,909
291.21,12.207,14.988,-179.95,-0.33,0.084,909
291.32,12.067,15.017,-179.97,0.27,0.060,910
291.42,11.901,15.025,-179.96,0.44,0.224,910
291.53,11.779,15.038,-179.93,0.70,0.165,910
291.63,11.625,15.038,-179.89,0.72,0.039,910
291.73,11.416,15.013,-179.84,0.05,0.203,911
291.83,11.286,15.007,-179.84,-0.06,0.173,911
291.94,11.153,14.968,-179.85,-0.94,0.051,911
292.04,10.995,14.996,-179.90,-0.19,0.119,912
292.14,10.871,15.030,-179.91,0.48,0.244,912
292.25,10.684,15.038,-179.88,0.68,0.085,912
292.35,10.567,15.020,-179.84,0.16,0.046,913
292.45,10.420,14.964,-179.83,-0.92,0.192,913
292.55,10.245,14.993,-179.89,-0.30,0.142,913
292.65,10.140,15.028,-179.91,0.50,0.046,913
292.75,9.953,15.000,-179.88,-0.16,0.150,914
292.86,9.821,14.973,-179.89,-0.69,0.225,914
292.96,9.641,14.965,-179.93,-0.88,0.055,914
293.06,9.543,15.001,-179.98,-0.00,0.055,915
293.16,9.405,14.966,-179.98,-0.68,0.196,915
293.27,9.172,14.972,179.98,-0.59,0.084,915
293.38,9.067,14.986,179.94,-0.25,0.030,915
293.48,8.914,15.003,179.93,0.15,0.178,916
293.58,8.772,14.991,179.94,-0.09,0.184,916
293.68,8.603,15.032,179.93,0.82,0.035,916
293.78,8.471,14.999,179.98,0.00,0.117,917
293.88,8.274,15.003,179.98,0.09,0.192,917
293.99,8.173,15.010,179.99,0.23,0.091,917
294.09,8.005,15.009,180.00,0.16,0.078,918
294.19,7.884,15.017,-179.99,0.32,0.199,918
294.29,7.728,14.992,-179.97,-0.21,0.151,918
294.40,7.541,15.044,-179.98,0.76,0.057,919
294.50,7.406,14.995,-179.94,-0.17,0.172,919
294.60,7.276,15.009,-179.95,0.11,0.204,919
294.70,7.054,15.002,-179.94,-0.04,0.018,919
294.81,6.995,15.012,-179.94,0.16,0.078,920
294.91,6.815,14.988,-179.93,-0.34,0.248,920
295.01,6.657,14.987,-179.95,-0.34,0.091,920
295.11,6.510,15.004,-179.98,0.05,0.057,921
295.22,6.403,14.988,-179.97,-0.26,0.165,921
295.32,6.199,15.007,-179.99,0.13,0.138,921
295.43,6.024,14.979,-179.98,-0.40,0.044,922
295.53,5.895,15.001,180.00,0.02,0.167,922
295.63,5.782,15.027,180.00,0.56,0.227,922
295.73,5.603,14.996,-179.97,-0.13,0.047,922
295.84,5.441,15.043,-179.98,0.78,0.123,923
295.94,5.306,15.024,-179.93,0.38,0.252,923
296.05,5.203,14.977,-179.91,-0.61,0.153,923
296.14,4.987,14.987,-179.94,-0.31,0.066,924
296.25,4.892,14.983,-179.96,-0.37,0.161,924
296.35,4.730,14.977,-179.99,-0.50,0.185,924
296.45,4.547,14.934,179.98,-1.49,0.066,924
296.55,4.434,14.978,179.90,-0.27,0.114,925
296.66,4.218,14.978,179.88,-0.30,0.178,925
296.76,4.093,15.033,179.86,0.92,0.061,925
296.87,3.956,14.982,179.92,-0.22,0.087,926
296.97,3.813,14.956,179.90,-0.74,0.233,926
297.07,3.670,14.998,179.86,0.16,0.133,926
297.17,3.499,15.007,179.87,0.27,0.037,928
297.27,3.369,15.006,179.88,0.25,0.167,928
297.38,3.219,14.998,179.90,0.10,0.188,928
297.48,3.069,14.966,179.90,-0.57,0.051,928
297.58,2.930,15.044,179.87,1.15,0.110,928
297.69,2.767,14.942,179.94,-0.92,0.248,929
297.79,2.585,14.991,179.88,-0.01,0.059,929
297.89,2.478,15.013,179.88,0.41,0.050,929
298.00,2.335,15.012,179.91,0.38,0.191,929
298.10,2.212,15.009,179.93,0.30,0.192,929
298.21,2.026,14.985,179.95,-0.21,0.016,930
298.31,1.882,14.978,179.94,-0.33,0.140,930
298.41,1.710,15.011,179.92,0.35,0.195,930
298.52,1.552,15.002,179.94,0.14,0.037,930
298.62,1.411,15.032,179.95,1.02,0.109,932
298.72,1.271,14.994,-179.99,0.16,0.245,932
298.82,1.114,15.004,-179.98,1.17,0.104,933
298.93,0.955,14.990,-179.91,0.88,0.056,933
299.03,0.811,14.966,-179.86,1.62,0.202,934
299.13,0.663,15.007,-179.76,2.50,0.158,934
299.23,0.488,15.010,-179.61,4.04,0.020,935
299.34,0.359,15.004,-179.37,3.88,0.146,935
299.44,0.232,15.008,-179.14,3.95,0.232,935
299.54,0.062,14.995,-178.90,5.53,0.062,936
299.65,-0.091,15.010,-178.57,5.95,0.092,936
299.75,-0.244,14.991,-178.21,7.53,0.244,937
299.86,-0.373,15.026,-177.76,8.25,0.294,937
299.96,-0.511,14.988,-177.26,9.42,0.156,938
300.06,-0.676,14.920,-176.69,8.28,0.081,938
